Net Metrekare,Oda Sayısı,Bulunduğu Kat,Banyo Sayısı,Binanın Yaşı,Binanın Kat Sayısı,Site İçerisinde,address,price,latitude,longitude
70.0,1+1,2.Kat,1,4,4,Evet,Kocaeli - Kartepe - Dumlupınar Mahallesi,2275000,40.758402,30.0116271
110.0,3+1,1.Kat,1,21 Ve Üzeri,4,Hayır,Kocaeli - Darıca - Bayramoğlu Mahallesi,3750000,40.7947045,29.3569749
130.0,3+1,Çatı Katı,2,4,3,Evet,Kocaeli - İzmit - Yahyakaptan Mahallesi,5750000,40.7683026,29.9769441
100.0,3+1,Düz Giriş (Zemin),1,0 (Yeni),3,Hayır,Kocaeli - Gölcük - Yeni Mahallesi,2700000,40.708606,29.8164206
135.0,3+1,3.Kat,1,0 (Yeni),3,Hayır,Kocaeli - Körfez - Kuzey Mahallesi,3100000,40.7614938,29.7932666
80.0,2+1,2.Kat,1,21 Ve Üzeri,5,Hayır,Kocaeli - İzmit - Karabaş Mahallesi,1700000,40.7613341,29.9364694
174.0,4+1,3.Kat,2,0 (Yeni),3,Evet,Kocaeli - Başiskele - Fatih Mahallesi,8200000,40.6944072,29.9682719
90.0,3+1,8.Kat,1,21 Ve Üzeri,8,Hayır,Kocaeli - İzmit - Zabıtan Mahallesi,1750000,40.7685945,29.9079131
75.0,2+1,1.Kat,1,0 (Yeni),2,Hayır,Kocaeli - Körfez - Yavuz Sultan Selim Mahallesi,2750000,40.7807635,29.7947139
30.0,1+1,Unknown,1,0 (Yeni),2,Hayır,Kocaeli - Kartepe - Maşukiye Mahallesi,360000,40.7096172,30.1416089
70.0,2+1,Düz Giriş (Zemin),1,16-20,2,Hayır,Kocaeli - Gölcük - Şirinköy Mahallesi,1750000,40.6953781,29.8222085
40.0,1+1,Unknown,1,0 (Yeni),2,Hayır,Kocaeli - Kandıra - Kefken Mahallesi,480000,41.171289,30.228028
60.0,1+1,Düz Giriş (Zemin),1,11-15,9,Evet,Kocaeli - Körfez - Yavuz Sultan Selim Mahallesi,1825000,40.7807635,29.7947139
120.0,3+1,2.Kat,1,0 (Yeni),4,Hayır,Kocaeli - Kartepe - Ertuğrul Gazi Mahallesi,3300000,40.7548512,30.0361888
90.0,2+1,Yüksek Giriş,1,0 (Yeni),4,Hayır,Kocaeli - Kartepe - Ertuğrul Gazi Mahallesi,2600000,40.7548512,30.0361888
200.0,2+2,3.Kat,1,5-10,3,Hayır,Kocaeli - Gebze - Arapçeşme Mahallesi,3750000,40.8106236,29.4455
125.0,3+1,1.Kat,2,0 (Yeni),3,Hayır,Kocaeli - Körfez - Yeniyalı Mahallesi,3750000,40.7679064,29.7787935
100.0,2+1,Bahçe Katı,1,4,4,Hayır,Kocaeli - Çayırova - Atatürk Mahallesi,1860000,40.8361956,29.3787483
90.0,2+1,2.Kat,1,0 (Yeni),4,Hayır,Kocaeli - Başiskele - Fatih Mahallesi,2500000,40.6944072,29.9682719
90.0,2+1,2.Kat,1,0 (Yeni),3,Hayır,Kocaeli - Darıca - Nenehatun Mahallesi,2700000,40.7812258,29.384554
110.0,2.5+1,3.Kat,2,0 (Yeni),8,Evet,Kocaeli - Çayırova - Akse Mahallesi,4500000,40.8359257,29.4005185
125.0,3+1,Çatı Dubleks,1,11-15,3,Hayır,Kocaeli - İzmit - Cumhuriyet Mahallesi,4350000,40.7593509,29.8742885
90.0,2+1,Bahçe Katı,1,0 (Yeni),4,Hayır,Kocaeli - Derince - Sırrıpaşa Mahallesi,2150000,40.7618084,29.8207615
155.0,4+1,Bahçe Dublex,2,0 (Yeni),4,Hayır,Kocaeli - Başiskele - Yeşilyurt Mahallesi,3250000,40.7147344,29.9538172
130.0,3+1,1.Kat,2,3,3,Evet,Kocaeli - Başiskele - Fatih Mahallesi,4250000,40.6944072,29.9682719
190.0,4+1,4.Kat,2,5-10,4,Hayır,Kocaeli - Gebze - Tatlıkuyu Mahallesi,4000000,40.7921818,29.436795
130.0,3+1,Düz Giriş (Zemin),2,0 (Yeni),9,Evet,Kocaeli - İzmit - Akpınar Mahallesi,3000000,40.795564,29.883291
175.0,3+1,4.Kat,2,0 (Yeni),4,Evet,Kocaeli - Başiskele - Fatih Mahallesi,3800000,40.6944072,29.9682719
160.0,3+1,3.Kat,2,5-10,3,Hayır,Kocaeli - Körfez - Yavuz Sultan Selim Mahallesi,2500000,40.7807635,29.7947139
152.0,3+1,2.Kat,2,0 (Yeni),4,Evet,Kocaeli - Gölcük - Hisareyn Merkez Mahallesi,3300000,40.683793,29.851405
150.0,3+1,3.Kat,1,4,4,Hayır,Kocaeli - Gölcük - Dumlupınar Mahallesi,4550000,40.7160544,29.8330601
150.0,3+1,Çatı Katı,1,0 (Yeni),3,Hayır,Kocaeli - Gölcük - Değirmendere Yalı Mahallesi,4000000,40.7188846,29.7780698
130.0,3+1,2.Kat,1,21 Ve Üzeri,4,Hayır,Kocaeli - İzmit - Kemalpaşa Mahallesi,2600000,40.7616073,29.9212883
175.0,4+1,Çatı Katı,2,0 (Yeni),3,Hayır,Kocaeli - Gölcük - Atatürk Mahallesi,4350000,40.7136651,29.7903721
165.0,3+1,2.Kat,2,5-10,4,Evet,Kocaeli - Gölcük - İpek Yolu Mahallesi,3300000,40.7013674,29.8337835
90.0,2+1,2.Kat,2,5-10,3,Hayır,Kocaeli - Darıca - Piri Reis Mahallesi,2450000,40.7806769,29.3656846
125.0,3+1,2.Kat,1,0 (Yeni),3,Hayır,Kocaeli - Gölcük - Değirmendere Yalı Mahallesi,3750000,40.7188846,29.7780698
165.0,3+1,Çatı Katı,2,0 (Yeni),3,Hayır,Kocaeli - Gölcük - Cumhuriyet Mahallesi,3950000,40.7139441,29.7730038
139.0,3+1,Bahçe Katı,2,0 (Yeni),4,Evet,Kocaeli - Başiskele - Fatih Mahallesi,5900000,40.6944072,29.9682719
175.0,4+1,3.Kat,2,3,4,Evet,Kocaeli - İzmit - Kabaoğlu Mahallesi,10000000,40.81542,29.929028
165.0,3+1,Bahçe Katı,2,0 (Yeni),3,Hayır,Kocaeli - Gölcük - Cumhuriyet Mahallesi,2700000,40.7139441,29.7730038
30.0,1+1,Unknown,1,0 (Yeni),2,Hayır,Kocaeli - Gebze - Ovacık Mahallesi,360000,40.965569,29.50148
148.0,3+1,3.Kat,2,5-10,5,Hayır,Kocaeli - Başiskele - Yeşilyurt Mahallesi,5750000,40.7147344,29.9538172
75.0,2+1,Yüksek Giriş,1,5-10,5,Hayır,Kocaeli - Gebze - Mimar Sinan Mahallesi,1700000,40.8105789,29.3874568
60.0,2+1,2.Kat,1,5-10,4,Hayır,Kocaeli - Darıca - Yeni Mahallesi,2500000,40.755314,29.3838283
65.0,2+1,Düz Giriş (Zemin),1,3,5,Hayır,Kocaeli - Gebze - Arapçeşme Mahallesi,1850000,40.8106236,29.4455
270.0,5+1,Çatı Dubleks,2,21 Ve Üzeri,7,Hayır,Kocaeli - İzmit - Kadıköy Mahallesi,1600000,40.7665482,29.9465892
130.0,3+1,Bahçe Dublex,1,4,3,Hayır,Kocaeli - Körfez - Mimar Sinan Mahallesi,6400000,40.7659429,29.7570809
115.0,3+1,2.Kat,1,21 Ve Üzeri,9,Evet,Kocaeli - İzmit - Erenler Mahallesi,1950000,40.7766241,29.9436979
160.0,4+1,Çatı Dubleks,1,0 (Yeni),3,Hayır,Kocaeli - Körfez - Güney Mahallesi,3500000,40.7502682,29.7715563
145.0,3+1,1.Kat,1,3,3,Hayır,Kocaeli - Körfez - Yavuz Sultan Selim Mahallesi,2650000,40.7807635,29.7947139
80.0,2+1,2.Kat,1,0 (Yeni),3,Hayır,Kocaeli - Körfez - Güney Mahallesi,2300000,40.7502682,29.7715563
110.0,3+1,1.Kat,1,0 (Yeni),3,Hayır,Kocaeli - Körfez - Güney Mahallesi,2900000,40.7502682,29.7715563
130.0,3+1,Unknown,1,0 (Yeni),1,Hayır,Kocaeli - Körfez - Karayakuplu Mahallesi,4500000,40.885772,29.782312
120.0,3+1,Çatı Katı,1,5-10,3,Hayır,Kocaeli - Başiskele - Barbaros Mahallesi,2500000,40.7074291,29.9306863
110.0,2+1,Yüksek Giriş,1,0 (Yeni),2,Hayır,Kocaeli - Gölcük - Kavaklı Mahallesi,2750000,40.7190831,29.8366771
115.0,3+1,Yüksek Giriş,1,21 Ve Üzeri,4,Hayır,Kocaeli - Gölcük - Merkez Mahallesi,1600000,40.7208682,29.8222085
350.0,7+1,Unknown,3,0 (Yeni),3,Hayır,Kocaeli - Kartepe - Sarımeşe Mahallesi,22000000,40.72833540000001,30.0520793
150.0,3+1,Çatı Dubleks,1,5-10,3,Hayır,Kocaeli - Kartepe - Köseköy Mahallesi,3000000,40.7400611,30.0029572
65.0,1+1,2.Kat,1,0 (Yeni),3,Hayır,Kocaeli - Kartepe - Ertuğrul Gazi Mahallesi,1850000,40.7548512,30.0361888
77.0,2+1,Kot 1 (-1).Kat,1,11-15,7,Hayır,Kocaeli - İzmit - Çayırköy Mahallesi,1690000,40.800946,29.995282
149.0,4+1,1.Kat,1,5-10,3,Evet,Kocaeli - Gölcük - Karaköprü Mahallesi,3770000,40.7010052,29.8554841
79.0,2+1,2.Kat,1,0 (Yeni),3,Evet,Kocaeli - Kartepe - Fatih Sultan Mehmet Mahallesi,2199999,40.7365963,30.0231861
59.0,1+1,Yüksek Giriş,1,0 (Yeni),3,Hayır,Kocaeli - Kartepe - Ertuğrul Gazi Mahallesi,1675000,40.7548512,30.0361888
85.0,2+1,Kot 1 (-1).Kat,1,0 (Yeni),5,Hayır,Kocaeli - Derince - Çenedağ Mahallesi,2000000,40.7631567,29.8323367
170.0,4+1,3.Kat,1,3,3,Hayır,Kocaeli - Kartepe - Fatih Sultan Mehmet Mahallesi,2999999,40.7365963,30.0231861
90.0,2+1,4.Kat,1,16-20,4,Hayır,Kocaeli - İzmit - Tavşantepe Mahallesi,990000,40.78093080000001,29.9610447
90.0,2+1,3.Kat,2,0 (Yeni),3,Hayır,Kocaeli - Kartepe - Ertuğrul Gazi Mahallesi,2250000,40.7548512,30.0361888
120.0,3+1,3.Kat,1,21 Ve Üzeri,6,Hayır,Kocaeli - İzmit - Kadıköy Mahallesi,2350000,40.7665482,29.9465892
120.0,3+1,Yüksek Giriş,1,11-15,4,Hayır,Kocaeli - Çayırova - Özgürlük Mahallesi,2190000,40.8283772,29.3860054
85.0,2+1,2.Kat,1,21 Ve Üzeri,4,Hayır,Kocaeli - Darıca - Osman Gazi Mahallesi,1380000,40.78985660000001,29.3743939
124.0,3+1,6.Kat,2,0 (Yeni),9,Evet,Kocaeli - İzmit - Akpınar Mahallesi,4500000,40.795564,29.883291
160.0,4+1,Çatı Dubleks,2,3,7,Hayır,Kocaeli - Gebze - Tatlıkuyu Mahallesi,5250000,40.7921818,29.436795
175.0,4+1,4.Kat,2,3,4,Hayır,Kocaeli - Darıca - Kazım Karabekir Mahallesi,3750000,40.7764794,29.3932622
130.0,3+1,Düz Giriş (Zemin),1,11-15,5,Evet,Kocaeli - Darıca - Emek Mahallesi,2900000,40.7999983,29.3671362
105.0,3+1,3.Kat,2,5-10,5,Hayır,Kocaeli - Gebze - Arapçeşme Mahallesi,2900000,40.8106236,29.4455
110.0,3+1,2.Kat,1,0 (Yeni),4,Hayır,Kocaeli - Gebze - İstasyon Mahallesi,3300000,40.7870595,29.4135791
115.0,3+1,1.Kat,1,21 Ve Üzeri,7,Hayır,Kocaeli - Gölcük - Piyalepaşa Mahallesi,1500000,40.7106363,29.8337835
90.0,2+1,2.Kat,1,0 (Yeni),4,Hayır,Kocaeli - Darıca - Kazım Karabekir Mahallesi,2735000,40.7764794,29.3932622
110.0,3+1,3.Kat,2,0 (Yeni),3,Hayır,Kocaeli - Başiskele - Döngel Mahallesi,3250000,40.6918869,29.9364694
90.0,2+1,2.Kat,1,0 (Yeni),3,Hayır,Kocaeli - Darıca - Kazım Karabekir Mahallesi,3000000,40.7764794,29.3932622
80.0,2+1,2.Kat,1,0 (Yeni),3,Hayır,Kocaeli - Darıca - Kazım Karabekir Mahallesi,2250000,40.7764794,29.3932622
102.0,3+1,1.Kat,2,0 (Yeni),3,Hayır,Kocaeli - Kartepe - Çepni Mahallesi,2790000,40.7088279,30.057329
95.0,1 Oda,Unknown,Yok,21 Ve Üzeri,3,Hayır,Kocaeli - Körfez - Esentepe Mahallesi,4900000,40.7653053,29.7961611
110.0,2+1,Çatı Katı,2,0 (Yeni),4,Hayır,Kocaeli - Darıca - Sırasöğütler Mahallesi,2800000,40.7896467,29.3918108
98.0,2+1,Yüksek Giriş,1,5-10,4,Hayır,Kocaeli - Gebze - İstasyon Mahallesi,2300000,40.7870595,29.4135791
100.0,2+1,Düz Giriş (Zemin),2,5-10,4,Hayır,Kocaeli - Darıca - Emek Mahallesi,2800000,40.7999983,29.3671362
120.0,3+1,4.Kat,2,5-10,5,Hayır,Kocaeli - Gölcük - Topçular Mahallesi,3120000,40.7127754,29.7976083
80.0,2+1,Yüksek Giriş,1,5-10,4,Hayır,Kocaeli - Darıca - Kazım Karabekir Mahallesi,2200000,40.7764794,29.3932622
120.0,2+2,Unknown,1,21 Ve Üzeri,1,Hayır,Kocaeli - Körfez - Esentepe Mahallesi,2690000,40.7653053,29.7961611
90.0,2+1,Unknown,1,21 Ve Üzeri,3,Hayır,Kocaeli - Körfez - Esentepe Mahallesi,4900000,40.7653053,29.7961611
110.0,3+1,2.Kat,1,0 (Yeni),4,Hayır,Kocaeli - Başiskele - Yeşilyurt Mahallesi,3100000,40.7147344,29.9538172
110.0,3+1,Çatı Katı,1,0 (Yeni),4,Hayır,Kocaeli - Başiskele - Yeşilyurt Mahallesi,3000000,40.7147344,29.9538172
145.0,4+1,Çatı Katı,2,0 (Yeni),4,Hayır,Kocaeli - Başiskele - Yeşilyurt Mahallesi,3500000,40.7147344,29.9538172
80.0,2+1,1.Kat,1,3,4,Evet,Kocaeli - Körfez - Fatih Mahallesi,2150000,40.753727,29.7961611
130.0,3+1,2.Kat,1,3,2,Hayır,Kocaeli - Gölcük - Kavaklı Mahallesi,2745000,40.7190831,29.8366771
160.0,3+1,Yüksek Giriş,1,11-15,3,Hayır,Kocaeli - İzmit - Cumhuriyet Mahallesi,3290000,40.7593509,29.8742885
